bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1441533,1791,AB470,1,Introduced,2021-02-08,"Medi-Cal: eligibility.","An act to amend Sections 14005.11, 14005.20, 14005.40, 14005.401, 14006.3, 14006.4, 14006.5, 14007.9, 14009.6, 14009.7, 14011, 14013.3, 14051, 14051.5, and 14148.5 of, to add Section 14005.62 to, and to repeal Sections 14006, 14006.01, 14006.1, 14006.15, 14006.2, 14006.6, and 14015 of, the Welfare and Institutions Code, relating to Medi-Cal.",449,"Assembly Appropriations",2021-04-28,"In committee: Set, first hearing. Referred to APPR. suspense file.",https://legiscan.com/CA/bill/AB470/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB470
1441534,1791,AB471,1,Introduced,2021-02-08,"Bureau of Automotive Repair: administration: citations: safety inspections.","An act to amend Sections 9882, 9884, 9884.7, 9884.12, 9884.16, and 9884.22 of, to amend, repeal, and add Section 9889.21 of, to add Sections 9882.7, 9887.5, 9888.4.1, and 9889.19.1 to, to add Article 6.5 (commencing with Section 9888.5) to, and to repeal Article 5 (commencing with Section 9887.1), Article 6 (commencing with Section 9888.1), and Article 8 (commencing with Section 9889.15) of Chapter 20.3 of Division 3 of, the Business and Professions Code, and to amend Section 11041 of the Government Code, relating to automotive repair.",449,"Assembly Appropriations",2021-04-28,"In committee: Set, first hearing. Referred to APPR. suspense file.",https://legiscan.com/CA/bill/AB471/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB471
1441535,1791,AB472,2,Engrossed,2021-05-13,"Campsite reservations: securing an equitable process.","An act to amend Section 22505.5 of the Business and Professions Code, relating to business.",489,"Senate Rules",2021-05-13,"In Senate. Read first time. To Com. on RLS. for assignment.",https://legiscan.com/CA/bill/AB472/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB472
1441536,1791,AB473,1,Introduced,2021-02-08,"California Public Records Act.","An act to add and repeal Article 3 (commencing with Section 6276.50) of Chapter 3.5 of Division 7 of, and to add Division 10 (commencing with Section 7920.000) to, Title 1 of the Government Code, relating to public records.",449,"Assembly Appropriations",2021-04-21,"In committee: Set, first hearing. Referred to APPR. suspense file.",https://legiscan.com/CA/bill/AB473/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB473
1441537,1791,AB474,1,Introduced,2021-02-08,"California Public Records Act: conforming revisions.","An act to amend Sections 27, 30, 161, 211, 655, 4083, 4372, 4857, 5070, 5070.5, 5079, 6001, 6026.11, 6056, 6060.2, 6060.25, 6086.1, 6086.5, 6090.6, 6168, 6200, 6232, 6234, 7071.18, 7125, 9882.6, 10083.2, 10141.6, 10166.07, 10166.11, 10232.2, 11317.2, 17594, 19819, 19821, 22954, 22979.24, 25205, 25622, 26067, and 26162 of the Business and Professions Code, to amend Sections 1670.9, 1798.3, 1798.24, 1798.29, 1798.70, 1798.75, 1798.82, 1798.85, 1899.5, 1947.8, 3426.7, 5405, and 6760 of the Civil Code, to amend Sections 130, 425.16, and 1985.4 of the Code of Civil Procedure, to amend Sections 25247 and 28106 of the Corporations Code, to amend Sections 5091, 17250.25, 17611, 24214.5, 26812, 33133, 33353, 35147, 44438, 47604.1, 49006, 49060, 49562, 54004.1, 67380, 67383, 72695, 72696, 72701, 76060.5, 87102, 89307, 89573, 89574, 89915.5, 89916, 89919, 92955, 92956, 92961, and 99162 of the Education Code, to amend Sections 2166.7, 2194, 2194.1, 2227, 2267, 9002, 11301, 13300.7, 13311, 17200, 17400, 18109, 18650, and 23003 of the Elections Code, to amend Section 1157.7 of the Evidence Code, to amend Sections 17212 and 17514 of the Family Code, to amend Sections 12104, 14257, 18394, 22067, 22375, 22380, 23049, 31111, and 50314 of the Financial Code, to amend Sections 2584 and 9002.5 of the Fish and Game Code, to amend Sections 4061, 9269, 13134, 14022, 14407, 15205, 29041, 46013.2, 46014.1, 46029, 55075, 58577, 71089, 77965, 78925, and 79505 of the Food and Agricultural Code, to amend Sections 925.6, 1363, 3105, 3558, 5872, 5976, 6204, 6204.1, 6204.2, 6204.3, 6527, 7283.1, 7284.6, 7514.7, 8201.5, 8301.3, 8545, 8585, 8587.11, 8589.5, 8592.45, 11000.5, 11015.5, 11018.5, 11019.7, 11104.5, 11124.1, 11125.1, 11126, 11126.1, 11146.2, 11549.3, 12019.45, 12019.55, 12172.5, 12237, 12271, 12274, 12419.10, 12525, 12525.5, 12811.3, 12894.5, 12999, 13073.6, 14462, 15570.42, 15650, 15652, 15705, 20057, 22854.5, 24102, 25124, 26908.5, 27394, 36525, 52054, 53087.8, 53170, 53232.3, 53235.2, 53237.2, 53359.7, 53398.51.1, 53753, 53755.5, 53760.9, 54230.5, 54953, 54953.5, 54956.9, 54957.2, 54957.5, 60201, 62001, 62262, 63048.63, 64511, 64626, 65913.4, 66024, 66201, 66704.3, and 100508 of the Government Code, to amend Sections 1255.7, 1280.20, 1324.22, 1339.88, 1368, 1371.31, 1380, 1382, 1385.07, 1397.5, 1399.72, 1399.74, 1416.28, 1439, 1457, 1536, 1776.6, 1798.200, 1798.201, 1799.112, 11605, 25152.5, 25186.5, 25200.3, 25201.10, 25201.11, 25205.13, 25214, 25214.8.5, 25214.17, 25215.51, 25257, 25358.7, 25501, 25512, 25538, 25968, 34191.55, 39660, 40440.5, 40440.7, 42303.2, 44346, 50220.6, 50222, 51615, 57020, 101661, 101848.2, 101848.9, 101850, 101855, 102100, 102230, 102231, 105459, 110845, 111792, 111792.6, 115000.1, 116456, 116787, 120160, 123853, 125191, 125290.30, 125290.50, 125342, 127673.81, 127696, 128735, 128736, 128737, 128745, 130060, 130506, and 131052 of the Health and Safety Code, to amend Sections 791.13, 922.41, 923.6, 925.3, 929.1, 935.8, 936.6, 1215.8, 1666.5, 1861.07, 1871.1, 10112.82, 10113.2, 10181.7, 10489.15, 10489.99, 11401.5, 11785, 11873, 12921.2, and 12968 of the Insurance Code, to amend Sections 138.7, 147.2, 432.3, 1776, 2810, 4600.5, 4610, 6322, 6396, and 7873 of the Labor Code, to amend Sections 55 and 56 of the Military and Veterans Code, to amend Sections 146e, 186.34, 290.07, 290.46, 293, 293.5, 637.5, 679.03, 832.5, 832.7, 832.18, 936.7, 1524.4, 5058, 6126.3, 7443, 11167.5, 13300, 13302, 13519.4, 13650, 14029, and 14167 of the Penal Code, to amend Sections 2602, 6703, 6824, 10191, 10335, 10506.6, 10506.9, 20101, 20119.3, 20155.3, 20663.3, 20928.2, and 22164 of the Public Contract Code, to amend Sections 2207, 3160, 3234, 3752, 4604, 5080.24, 5080.25, 5096.512, 5096.513, 14547, 14551.4, 14554, 21082.3, 21089, 21160, 21167.6.2, 21189.70.1, 25223, 25322, 25364, 25402.10, 26213, 29754, 40062, 41821.5, 41821.6, 42036.4, 42987.3, and 48704 of the Public Resources Code, to amend Sections 345.5, 349.5, 399.25, 743.3, 3328, 6354, 7665.4, 9614, 9618, 28844, 99246, 130051.28, 132354.1, 132360.5, and 132660 of the Public Utilities Code, to amend Sections 408.2, 408.3, 409, 7284.6, 7284.7, 7284.10, 18410.2, 19195, and 19528 of the Revenue and Taxation Code, to amend Sections 36612 and 36740 of the Streets and Highways Code, to amend Sections 10205 and 14109 of the Unemployment Insurance Code, to amend Sections 12801.9, 21362.5, 21455.5, and 40240 of the Vehicle Code, to amend Sections 5206, 6102.5, 6161, 10730.8, and 81671 of the Water Code, and to amend Sections 827.9, 1764, 4712.5, 4903, 11478.1, 12301.24, 13302, 14005.27, 14087.5, 14087.36, 14087.58, 14087.98, 14089, 14089.07, 14105.8, 14105.22, 14105.33, 14105.45, 14105.334, 14107.11, 14124.24, 14129.2, 14167.37, 14301.1, 14456.3, 14499.6, 15805, 16519.55, 16809.4, and 17852 of the Welfare and Institutions Code, relating to public records.",449,"Assembly Appropriations",2021-04-21,"In committee: Set, first hearing. Referred to APPR. suspense file.",https://legiscan.com/CA/bill/AB474/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB474
1441538,1791,AB475,1,Introduced,2021-02-08,"GO-Biz: trade and investment desk: Japan.","An act to add Section 13996.45 to the Government Code, relating to economic development.",449,"Assembly Appropriations",2021-05-12,"In committee: Set, first hearing. Referred to APPR. suspense file.",https://legiscan.com/CA/bill/AB475/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB475
1441539,1791,AB476,1,Introduced,2021-02-08,"Department of Transportation: state highways: transit bus pilot program.","An act to add Section 148.2 to the Streets and Highways Code, and to amend Section 21650 of the Vehicle Code, relating to transportation.",471,"Assembly Transportation",2021-03-17,"Re-referred to Com. on TRANS.",https://legiscan.com/CA/bill/AB476/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB476
1441540,1791,AB477,2,Engrossed,2021-04-19,"Child abuse multidisciplinary personnel team: children’s advocacy centers.","An act to amend Section 18961.7 of the Welfare and Institutions Code, relating to child abuse.",481,"Senate Human Services",2021-05-12,"Referred to Com. on HUMAN S.",https://legiscan.com/CA/bill/AB477/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB477
1441541,1791,AB478,1,Introduced,2021-02-08,"Solid waste: thermoform plastic containers: postconsumer recycled plastic.","An act to add Chapter 6.2 (commencing with Section 42375) to Part 3 of Division 30 of the Public Resources Code, relating to solid waste.",449,"Assembly Appropriations",2021-04-22,"Re-referred to Com. on APPR.",https://legiscan.com/CA/bill/AB478/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB478
1441542,1791,AB479,1,Introduced,2021-02-08,"Family daycare homes: secondary licensees.","An act to amend Sections 1596.78 and 1597.45 of, and to add Section 1597.623 to, the Health and Safety Code, relating to care facilities.",449,"Assembly Appropriations",2021-05-05,"In committee: Set, first hearing. Referred to APPR. suspense file.",https://legiscan.com/CA/bill/AB479/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB479
1441543,1791,AB480,1,Introduced,2021-02-08,"Hazardous substances.","An act to amend Section 25510 of the Health and Safety Code, relating to hazardous substances.",449,"Assembly Appropriations",2021-05-12,"In committee: Set, first hearing. Referred to APPR. suspense file.",https://legiscan.com/CA/bill/AB480/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB480
1441544,1791,AB481,1,Introduced,2021-02-08,"Law enforcement agencies: military equipment: funding, acquisition, and use.","An act to add Chapter 12.8 (commencing with Section 7070) to Division 7 of Title 1 of the Government Code, relating to military equipment.",449,"Assembly Appropriations",2021-05-12,"In committee: Set, first hearing. Referred to APPR. suspense file.",https://legiscan.com/CA/bill/AB481/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB481
1441545,1791,AB482,2,Engrossed,2021-03-25,"Housing authorities: City of San Diego, County of San Bernardino, and County of Santa Clara: middle-income housing projects pilot program.","An act to amend Sections 34340 and 34341 of the Health and Safety Code, relating to housing.",3949,"Senate Housing",2021-05-12,"Referred to Com. on HOUSING.",https://legiscan.com/CA/bill/AB482/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB482
1441546,1791,AB483,1,Introduced,2021-02-08,"Peace officers: California Science Center and Exposition Park.","An act to amend Section 4108 of the Food and Agricultural Code, to amend Section 117560 of the Health and Safety Code, and to amend Sections 830.3, 830.7, and 11105 of the Penal Code, relating to peace officers.",449,"Assembly Appropriations",2021-04-14,"In committee: Set, first hearing. Referred to APPR. suspense file.",https://legiscan.com/CA/bill/AB483/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB483
1441547,1791,AB484,2,Engrossed,2021-05-06,"Alarm company operators: advertisements.","An act to amend Section 7599.44 of the Business and Professions Code, relating to professions and vocations.",0,,2021-05-06,"Read third time. Passed. Ordered to the Senate. (Ayes 77. Noes 0.)",https://legiscan.com/CA/bill/AB484/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB484
1441548,1791,AB485,1,Introduced,2021-02-08,"Hate crimes: reporting.","An act to amend Section 13023 of the Penal Code, relating to hate crimes.",468,"Assembly Public Safety",2021-03-26,"Re-referred to Com. on PUB. S.",https://legiscan.com/CA/bill/AB485/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB485
1441549,1791,AB486,1,Introduced,2021-02-08,"Elementary and secondary education: omnibus bill.","An act to amend Sections 1703, 1909, 12501, 14022.3, 17406, 19301, 19302, 19306, 19320, 19320.5, 19321, 19322, 19323, 19324, 19325, 19326, 19330, 33004, 33501, 35028, 35143, 35253, 41601, 41608, 41840, 41962, 41976, 42238.5, 42639, 44843, 45113, 45301, 49180, 49430.7, 49534, 49556, 51749.5, 51796, 51796.2, 51797, 52500.1, 52501, 52501.5, 52502, 52505, 52511, 52515, 52517, 52522.2, 52523, 52540, 52552, 52570, 52572, 52610.5, 52616, 52616.4, 52616.18, 52653, 52656, 56333, and 84906 of, to amend the heading of Chapter 7 (commencing with Section 19300) of, and to amend the heading of Article 1 (commencing with Section 19300) of Chapter 7 of, Part 11 of Division 1 of Title 1 of, to repeal Sections 41976.2, 41976.5, 46190, 46192, 46300.4, 52510, 52512, 52513, 52516, 52518, 52519, 52520, 52522, 52525, 52541, 52542, 52543, 52544, 52553, 52554, 52556, 52571, 52614, 52615, 52616.2, 52616.5, 52616.16, 52616.17, 52616.19, 52616.20, 52616.21, 52616.24, and 52617 of, and to repeal Article 5 (commencing with Section 46351) of Chapter 3 of Part 26 of, to repeal Article 11.5 (commencing with Section 49565) of Chapter 9 of Part 27 of, and to repeal Article 2 (commencing with Section 52530) of Chapter 10 of Part 28 of, Division 4 of Title 2 of, the Education Code, and to amend Section 131052 of the Health and Safety Code, relating to elementary and secondary education.",449,"Assembly Appropriations",2021-05-12,"In committee: Set, first hearing. Referred to APPR. suspense file.",https://legiscan.com/CA/bill/AB486/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB486
1441550,1791,AB487,1,Introduced,2021-02-08,"Automobile insurance.","An act to amend Section 661 of the Insurance Code, relating to insurance.",461,"Assembly Insurance",2021-02-18,"Referred to Com. on INS.",https://legiscan.com/CA/bill/AB487/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB487
1441551,1791,AB488,1,Introduced,2021-02-08,"Charitable organizations: charitable fundraising platforms and platform charities.","An act to amend, repeal, and add Sections 12581, 12586.1, 12587, 12598, 12599, 12599.1, 12599.2, and 12599.6 of, and to add Sections 12599.9 and 12599.10 to, the Government Code, relating to charitable organizations.",449,"Assembly Appropriations",2021-04-21,"In committee: Set, first hearing. Referred to APPR. suspense file.",https://legiscan.com/CA/bill/AB488/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB488
