bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1433171,1035239,2021-03-23,Assembly,"Do pass. To Consent Calendar",11,0,0,0,11
1433171,1062756,2021-04-26,Assembly,"AB 378 Bauer-Kahan Assembly Third Reading",74,0,4,0,78
1433172,1049871,2021-04-08,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",15,0,0,0,15
1433172,1059295,2021-04-21,Assembly,"Do pass as amended",14,0,2,0,16
1433172,1075253,2021-05-10,Assembly,"AB 379 Gallagher Assembly Third Reading",74,0,4,0,78
1433173,1077559,2021-05-13,Assembly,"Be adopted. To Consent Calendar",10,0,2,0,12
1433174,1005301,2021-02-12,Assembly,"Be adopted. To third reading",11,0,1,0,12
1433174,1018543,2021-03-01,Senate,"Assembly 3rd Reading ACR18",36,0,3,0,39
1433176,1026129,2021-03-10,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",11,0,0,0,11
1433176,1035253,2021-03-23,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",11,0,0,0,11
1433176,1068245,2021-05-03,Senate,"Do pass",6,0,1,0,7
1433177,1030774,2021-03-17,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations] with the recommendation: To Consent Calendar",10,0,1,0,11
1433177,1075366,2021-05-10,Senate,"Consent Calendar SB281 Dodd Urgency Clause",37,0,3,0,40
1433179,1048992,2021-04-08,Senate,"Do pass",12,0,0,0,12
1433179,1066779,2021-04-29,Senate,"Senate 3rd Reading SB283 Gonzalez",36,0,4,0,40
1433180,1023847,2021-03-08,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",4,0,1,0,5
1433180,1033653,2021-03-22,Senate,"Placed on suspense file",7,0,0,0,7
1433181,1023836,2021-03-08,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",14,0,0,0,14
1433181,1033643,2021-03-22,Senate,"Placed on suspense file",7,0,0,0,7
1433183,1052018,2021-04-13,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",16,0,1,0,17
1433183,1075368,2021-05-10,Senate,"Placed on suspense file",7,0,0,0,7
1433184,1026137,2021-03-10,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",9,0,0,0,9
1433184,1029584,2021-03-16,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",11,0,0,0,11
1433184,1044954,2021-04-05,Senate,"Do pass",7,0,0,0,7
1433184,1050832,2021-04-12,Senate,"Senate 3rd Reading SB288 Jones et al",39,0,1,0,40
1433185,1050829,2021-04-12,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Judiciary]",5,2,0,0,7
1433185,1065264,2021-04-27,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",9,2,0,0,11
1433186,1031904,2021-03-18,Senate,"Do pass, but first be re-referred to the Committee on [Governance and Finance]",6,1,2,0,9
1433186,1054605,2021-04-15,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,0,0,0,5
1433186,1068280,2021-05-03,Senate,"Placed on suspense file",6,0,1,0,7
1433187,1026125,2021-03-10,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",7,0,0,0,7
1433187,1033663,2021-03-22,Senate,"Placed on suspense file",7,0,0,0,7
1433188,1031898,2021-03-18,Senate,"Do pass, but first be re-referred to the Committee on [Public Safety] with the recommendation: To Consent Calendar",5,0,0,0,5
1433188,1060956,2021-04-22,Senate,"Consent Calendar SB292",38,0,2,0,40
1433189,1030773,2021-03-17,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",11,0,0,0,11
1433189,1068171,2021-05-03,Senate,"Placed on suspense file",6,0,1,0,7
1433190,1005307,2021-02-12,Senate,"Senate 3rd Reading SR7 Ochoa Bogh et al",32,0,7,0,39
1434853,1035147,2021-03-23,Assembly,"Do pass as amended and be re-referred to the Committee on [Judiciary]",15,0,0,0,15
1434853,1053465,2021-04-14,Assembly,"Do pass. To Consent Calendar",16,0,0,0,16
1434853,1060954,2021-04-22,Assembly,"AB 381 Davies Consent Calendar Second Day Regular Session",77,0,2,0,79
1434854,1035204,2021-03-23,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",15,0,0,0,15
1434854,1053459,2021-04-14,Assembly,"Do pass. To Consent Calendar",16,0,0,0,16
1434854,1074192,2021-05-06,Assembly,"AB 382 Kamlager Assembly Third Reading By NAZARIAN",76,0,2,0,78
1434855,1046223,2021-04-06,Assembly,"Do pass and be re-referred to the Committee on [Health]",7,0,0,0,7
1434855,1057624,2021-04-20,Assembly,"Do pass as amended, and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",15,0,0,0,15
1434856,1051974,2021-04-13,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",18,0,1,0,19
1434858,1054621,2021-04-15,Assembly,"Do pass and be re-referred to the Committee on [Judiciary]",7,0,0,0,7
1434858,1064135,2021-04-27,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",6,0,5,0,11
1434858,1076967,2021-05-12,Assembly,"Do pass",10,5,1,0,16
1434860,1036475,2021-03-24,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",4,2,1,0,7
1434861,1051987,2021-04-13,Assembly,"Do pass",13,0,2,0,15
1434862,1060980,2021-04-22,Assembly,"Do pass",11,0,0,0,11
1434862,1068242,2021-05-03,Assembly,"AB 390 Berman Assembly Third Reading",72,1,5,0,78
1434863,1054734,2021-04-15,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",11,0,0,0,11
1434864,1051925,2021-04-13,Assembly,"Do pass",18,0,1,0,19
1434864,1074190,2021-05-06,Assembly,"AB 392 Nazarian Assembly Third Reading",73,0,5,0,78
1434865,1059185,2021-04-21,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",8,0,0,0,8
1434866,1056414,2021-04-19,Assembly,"Be adopted. To Consent Calendar",15,0,0,0,15
1434866,1060993,2021-04-22,Assembly,"ACR 19 Gallagher Consent Calendar Second Day Regular Session",77,0,2,0,79
1434867,1016217,2021-02-25,Assembly,"Be adopted. To Consent Calendar",11,0,1,0,12
1434867,1022328,2021-03-04,Assembly,"HR 16 Choi Consent Calendar Second Day Regular Session",72,0,7,0,79
1434869,1023832,2021-03-08,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",4,1,0,0,5
1434869,1068277,2021-05-03,Senate,"Senate 3rd Reading SB294 Leyva et al",29,7,4,0,40
1434870,1005302,2021-02-12,Senate,"Senate 3rd Reading SCR9 Rubio et al",32,0,7,0,39
1434870,1016183,2021-02-25,Assembly,"Be adopted. To Consent Calendar",11,0,1,0,12
1434870,1022320,2021-03-04,Assembly,"SCR 9 Rubio Consent Calendar Second Day Regular Session",72,0,7,0,79
1436507,1036503,2021-03-23,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",6,2,0,0,8
1436508,1049015,2021-04-08,Assembly,"Do pass and be re-referred to the Committee on [Human Services]",11,0,1,0,12
1436508,1059250,2021-04-21,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",8,0,0,0,8
1436509,1054622,2021-04-15,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",13,0,0,0,13
1436510,1035175,2021-03-22,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",15,0,0,0,15
1436510,1065090,2021-04-28,Assembly,"Do pass. To Consent Calendar",16,0,0,0,16
1436510,1074114,2021-05-06,Assembly,"AB 398 Fong Consent Calendar Second Day Regular Session",77,0,1,0,78
1436512,1066722,2021-04-29,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",13,0,0,0,13
1436513,1054667,2021-04-15,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",13,0,0,0,13
1436514,1066824,2021-04-29,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",13,0,0,0,13
1436516,1066776,2021-04-29,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",13,0,0,0,13
1436519,1065129,2021-04-27,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",19,0,0,0,19
1436519,1073376,2021-05-05,Assembly,"Do pass. To Consent Calendar",16,0,0,0,16
1436519,1077586,2021-05-13,Assembly,"AB 407 Salas Consent Calendar Second Day Regular Session",75,0,3,0,78
1436521,1036449,2021-03-23,Assembly,"Do pass and be re-referred to the Committee on [Judiciary]",7,0,1,0,8
1436521,1046108,2021-04-06,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",10,0,1,0,11
1436523,1029590,2021-03-15,Assembly,"Do pass and be re-referred to the Committee on [Military and Veterans Affairs]",8,0,0,0,8
1436523,1065186,2021-04-28,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",11,0,0,0,11
1436524,1065251,2021-04-28,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
1436525,1029586,2021-03-15,Assembly,"Do pass as amended and be re-referred to the Committee on [Human Services]",8,0,0,0,8
1436525,1047460,2021-04-07,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",8,0,0,0,8
1436526,1054721,2021-04-14,Assembly,"Do pass. To Consent Calendar",8,0,0,0,8
1436526,1060836,2021-04-22,Assembly,"AB 414 Maienschein Consent Calendar Second Day Regular Session",77,0,2,0,79
1436529,1035258,2021-03-23,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",5,0,0,0,5
1436529,1044994,2021-04-05,Senate,"Placed on suspense file",7,0,0,0,7
1436530,1023840,2021-03-08,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Judiciary]",14,0,0,0,14
1436530,1035264,2021-03-23,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",11,0,0,0,11
1436530,1068229,2021-05-03,Senate,"Senate 3rd Reading SB297 Durazo",36,0,4,0,40
1436531,1025093,2021-03-09,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",13,0,1,0,14
1436531,1062753,2021-04-26,Senate,"Senate 3rd Reading SB298 Dodd",38,0,2,0,40
1436532,1051970,2021-04-13,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,0,0,0,5
1436532,1068155,2021-05-03,Senate,"Placed on suspense file",6,0,1,0,7
1436533,1046111,2021-04-06,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",4,0,1,0,5
1436533,1056426,2021-04-19,Senate,"Placed on suspense file",7,0,0,0,7
1436535,1025095,2021-03-09,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",14,0,0,0,14
1436535,1037801,2021-03-25,Senate,"Consent Calendar SB302 G.O",38,0,2,0,40
1436536,1027173,2021-03-11,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,0,0,0,5
1436536,1066695,2021-04-29,Senate,"Senate 3rd Reading SB303 Borgeas et al",36,0,4,0,40
1436537,1033627,2021-03-22,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",8,0,6,0,14
1436538,1028421,2021-03-15,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",5,0,0,0,5
1436538,1033669,2021-03-22,Senate,"Placed on suspense file",7,0,0,0,7
1436539,1007232,2021-02-16,Senate,"Senate 3rd Reading SCR10 Bradford et al",33,0,6,0,39
1436539,1016176,2021-02-25,Assembly,"Be adopted. To Consent Calendar",11,0,1,0,12
1436539,1022325,2021-03-04,Assembly,"SCR 10 Bradford Consent Calendar Second Day Regular Session",72,0,7,0,79
1438433,1065290,2021-04-28,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",4,3,0,0,7
1438434,1036497,2021-03-24,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",12,0,0,0,12
1438435,1046128,2021-04-05,Assembly,"Do pass as amended and be re-referred to the Committee on [Utilities and Energy]",7,0,0,0,7
1438436,1036544,2021-03-23,Assembly,"Do pass as amended",8,0,0,0,8
1438436,1053421,2021-04-12,Assembly,"AB 419 Davies Assembly Third Reading",74,0,4,0,78
1438438,1036413,2021-03-24,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",12,0,0,0,12
1438441,1054646,2021-04-15,Assembly,"Do pass and be re-referred to the Committee on [Judiciary]",9,3,0,0,12
1438441,1057632,2021-04-20,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",8,2,1,0,11
1438442,1054624,2021-04-15,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",11,0,0,0,11
1438442,1073337,2021-05-05,Assembly,"Do pass. To Consent Calendar",16,0,0,0,16
1438442,1077607,2021-05-13,Assembly,"AB 425 Mathis Consent Calendar Second Day Regular Session",75,0,3,0,78
1438444,1059239,2021-04-21,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",11,2,2,0,15
1438445,1054652,2021-04-14,Assembly,"Do pass and be re-referred to the Committee on [Elections]",7,1,0,0,8
1438445,1066760,2021-04-29,Assembly,"Do pass",6,0,1,0,7
1438445,1077534,2021-05-13,Assembly,"AB 428 Mayes Assembly Third Reading",48,11,19,0,78
1438446,1035157,2021-03-23,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",11,0,0,0,11
1438446,1053526,2021-04-14,Assembly,"Do pass. To Consent Calendar",16,0,0,0,16
1438446,1060909,2021-04-22,Assembly,"AB 429 Megan Dahle Consent Calendar Second Day Regular Session",77,0,2,0,79
1438447,1054597,2021-04-15,Assembly,"Do pass and be re-referred to the Committee on [Judiciary] with recommendation: To Consent Calendar",12,0,0,0,12
1438447,1057635,2021-04-20,Assembly,"Do pass as amended. To Consent Calendar",10,0,1,0,11
1438447,1066708,2021-04-29,Assembly,"AB 430 Grayson Consent Calendar Second Day",77,0,1,0,78
1438448,1036467,2021-03-24,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",11,0,0,0,11
1438448,1053435,2021-04-14,Assembly,"Do pass. To Consent Calendar",16,0,0,0,16
1438448,1060844,2021-04-22,Assembly,"AB 431 Patterson Consent Calendar Second Day Regular Session",77,0,2,0,79
1438452,1046194,2021-04-06,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",18,0,1,0,19
1438452,1053441,2021-04-14,Assembly,"Do pass. To Consent Calendar",16,0,0,0,16
1438452,1061002,2021-04-22,Assembly,"AB 435 Mullin Consent Calendar Second Day Regular Session",77,0,2,0,79
1438454,1036537,2021-03-24,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",7,0,0,0,7
1438455,1054722,2021-04-15,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",6,1,0,0,7
1438456,1046211,2021-04-06,Assembly,"Do pass",13,1,1,0,15
1438456,1056489,2021-04-19,Assembly,"AB 439 Bauer-Kahan Assembly Third Reading",65,2,12,0,79
1438457,1047544,2021-04-07,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",9,0,0,0,9
1438457,1053510,2021-04-14,Assembly,"Do pass. To Consent Calendar",16,0,0,0,16
1438457,1060922,2021-04-22,Assembly,"AB 440 Bigelow Consent Calendar Second Day Regular Session",77,0,2,0,79
1438458,1046116,2021-04-06,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",15,0,0,0,15
1438458,1059161,2021-04-21,Assembly,"Do pass. To Consent Calendar",14,0,2,0,16
1438458,1066681,2021-04-29,Assembly,"AB 441 Mayes Consent Calendar Second Day Regular Session",77,0,1,0,78
1438459,1036426,2021-03-24,Assembly,"Do pass and be re-referred to the Committee on [Water, Parks, and Wildlife] with recommendation: To Consent Calendar",11,0,0,0,11
1438459,1064008,2021-04-26,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",15,0,0,0,15
1438459,1073356,2021-05-05,Assembly,"Do pass as amended. To Consent Calendar",16,0,0,0,16
1438460,1065112,2021-04-27,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",19,0,0,0,19
1438460,1076946,2021-05-12,Assembly,"Do pass",16,0,0,0,16
1438461,1005309,2021-02-12,Assembly,"Be adopted. To third reading",11,0,1,0,12
1438461,1037844,2021-03-25,Senate,"Special Consent ACR20",38,0,2,0,40
1438462,1044969,2021-04-05,Assembly,"Be adopted. To Consent Calendar",14,0,1,0,15
1438462,1048954,2021-04-08,Assembly,"ACR 21 Megan Dahle Consent Calendar Second Day Regular Session",74,0,4,0,78
1438463,1022314,2021-03-04,Assembly,"Be adopted. To Consent Calendar",11,0,1,0,12
1438463,1050773,2021-04-12,Senate,"Assembly 3rd Reading ACR22 Boerner Horvath",39,0,1,0,40
1438465,1060863,2021-04-22,Assembly,"Be adopted. To third reading",12,0,0,0,12
1438466,1047561,2021-04-07,Senate,"Do pass, but first be re-referred to the Committee on [Business, Professions and Economic Development]",9,1,1,0,11
